product_id,product_name,order_id,date,seller,daily_target,sales target,income,highlited sale
20808,product_20808,17492469,2020-07-06,7_seller_7,1946998,0.004571139775182101,12460,Y
20824,product_20824,4485258,2020-07-06,6_seller_6,1055915,0.00738695823053939,9906,Y
20850,product_20850,5980061,2020-07-10,3_seller_3,310462,0.0057978110042452855,2574,N
20870,product_20870,1491223,2020-07-06,3_seller_3,310462,0.005475710392898326,51,N
20913,product_20913,17986520,2020-07-04,8_seller_8,547320,0.005115837170211211,1148,N
20913,product_20913,494749,2020-07-01,5_seller_5,1199693,0.006334954025738251,3116,N
20973,product_20973,3488231,2020-07-06,5_seller_5,1199693,0.004917924835770485,8319,Y
21037,product_21037,14976524,2020-07-09,9_seller_9,1318051,9.104351804292854E-4,420,N
21059,product_21059,12982271,2020-07-07,4_seller_4,1532808,0.006067296099707204,3813,N
21141,product_21141,3493722,2020-07-09,2_seller_2,754188,0.010607434751016987,5440,Y
21237,product_21237,477103,2020-07-05,8_seller_8,547320,0.016261053862457065,5162,Y
21254,product_21254,17499112,2020-07-09,1_seller_1,257237,0.007386184724592497,2508,N
21289,product_21289,17488287,2020-07-04,5_seller_5,1199693,0.0030007676964023296,504,N
21293,product_21293,1995915,2020-07-02,1_seller_1,257237,7.774931289044733E-4,100,N
21383,product_21383,16485087,2020-07-06,1_seller_1,257237,0.032265964849535644,5893,Y
21411,product_21411,6493253,2020-07-05,5_seller_5,1199693,0.004001023595203107,7008,Y
21519,product_21519,15481545,2020-07-06,3_seller_3,310462,0.008374615895020969,2418,N
21647,product_21647,5976002,2020-07-07,4_seller_4,1532808,0.00195719229022813,3390,N
21677,product_21677,9998167,2020-07-10,3_seller_3,310462,0.0170713324013889,3498,N
21893,product_21893,19987983,2020-07-01,2_seller_2,754188,0.010872620619792411,10004,Y
22023,product_22023,8999404,2020-07-08,3_seller_3,310462,0.015782929956001057,3577,N
22297,product_22297,4985118,2020-07-07,4_seller_4,1532808,0.005610617898653973,3784,N
22297,product_22297,3479607,2020-07-01,9_seller_9,1318051,8.345655820601783E-4,484,N
22351,product_22351,3996867,2020-07-01,1_seller_1,257237,7.774931289044733E-4,278,N
22385,product_22385,981214,2020-07-09,5_seller_5,1199693,0.008168756506873008,7252,Y
22517,product_22517,18491522,2020-07-10,1_seller_1,257237,0.026046019818299855,6365,Y
22578,product_22578,3489367,2020-07-05,3_seller_3,310462,0.012561923842531453,2535,N
22978,product_22978,17481455,2020-07-08,8_seller_8,547320,0.008770006577504933,5472,Y
23086,product_23086,2488869,2020-07-01,8_seller_8,547320,0.015530219980998319,10200,Y
23162,product_23162,4493406,2020-07-09,4_seller_4,1532808,0.0011090756311292738,969,N
23355,product_23355,1985732,2020-07-03,8_seller_8,547320,0.011510633632975225,6678,Y
23384,product_23384,8990298,2020-07-08,8_seller_8,547320,0.007491047284952131,3772,N
23403,product_23403,5978495,2020-07-05,5_seller_5,1199693,0.004667860861070291,1008,N
23450,product_23450,2482177,2020-07-01,2_seller_2,754188,0.004773345637957644,3744,N
23639,product_23639,17477841,2020-07-04,7_seller_7,1946998,0.004211611927695868,7462,Y
23649,product_23649,499114,2020-07-06,1_seller_1,257237,0.017104848835898412,4356,Y
23694,product_23694,15477840,2020-07-05,8_seller_8,547320,0.0038368778776584084,777,N
23765,product_23765,9482421,2020-07-05,7_seller_7,1946998,0.0019003614795700867,518,N
23856,product_23856,15475589,2020-07-10,1_seller_1,257237,0.005442451902331313,1134,N
23944,product_23944,19995086,2020-07-01,2_seller_2,754188,0.008751133669589014,3036,N
24142,product_24142,10985198,2020-07-10,7_seller_7,1946998,4.108889685556945E-4,56,N
24249,product_24249,18499915,2020-07-10,1_seller_1,257237,0.00116623969335671,90,N
24380,product_24380,11976974,2020-07-01,6_seller_6,1055915,0.008902231713726958,3478,N
24407,product_24407,1479923,2020-07-02,7_seller_7,1946998,0.0011813057845976216,1058,N
24473,product_24473,3992144,2020-07-06,8_seller_8,547320,0.0016443762332821747,594,N
24588,product_24588,14988389,2020-07-04,4_seller_4,1532808,0.0022181512622585476,2040,N
24601,product_24601,1499630,2020-07-10,9_seller_9,1318051,0.0044004367054082125,8700,Y
24646,product_24646,12475755,2020-07-03,4_seller_4,1532808,0.004044864066471469,7440,Y
24648,product_24648,6994380,2020-07-04,2_seller_2,754188,0.005568903244283919,5586,Y
24675,product_24675,10989034,2020-07-10,7_seller_7,1946998,0.004006167443418021,6864,Y
24783,product_24783,5482628,2020-07-07,4_seller_4,1532808,0.005610617898653973,3268,N
24850,product_24850,2491376,2020-07-09,6_seller_6,1055915,0.0033146607444728034,4095,Y
25038,product_25038,17484581,2020-07-05,1_seller_1,257237,0.038097163316319196,9114,Y
25084,product_25084,2990659,2020-07-02,6_seller_6,1055915,0.001894091853984459,360,N
25085,product_25085,12981673,2020-07-03,5_seller_5,1199693,0.007918692532172814,6175,Y
25104,product_25104,9479183,2020-07-10,2_seller_2,754188,0.01020965594785385,3465,N
25290,product_25290,18475394,2020-07-01,1_seller_1,257237,0.01982607478706407,5100,Y
25309,product_25309,15989403,2020-07-10,6_seller_6,1055915,0.008144594972133174,10492,Y
25314,product_25314,17494374,2020-07-07,3_seller_3,310462,0.01997023790351154,7192,Y
25320,product_25320,5976589,2020-07-07,6_seller_6,1055915,0.0022729102247813506,168,N
25380,product_25380,7498280,2020-07-02,5_seller_5,1199693,0.007751983215706018,744,N
25567,product_25567,18497450,2020-07-03,3_seller_3,310462,0.016427131178694977,204,N
25628,product_25628,19493326,2020-07-05,1_seller_1,257237,0.0069974381601402595,1638,N
25807,product_25807,494947,2020-07-05,9_seller_9,1318051,0.006980003049957855,7360,Y
25851,product_25851,6488224,2020-07-08,2_seller_2,754188,0.012198549963669536,12052,Y
25883,product_25883,4486503,2020-07-06,1_seller_1,257237,0.03148847172063117,9882,Y
26013,product_26013,5998611,2020-07-02,3_seller_3,310462,0.004831509170204405,1545,N
26035,product_26035,10988879,2020-07-02,5_seller_5,1199693,0.008085401848639609,5238,Y
26219,product_26219,16998696,2020-07-03,6_seller_6,1055915,0.00643991230354716,6324,Y
26256,product_26256,7495750,2020-07-02,2_seller_2,754188,0.0035800092284682334,2646,N
26333,product_26333,2499162,2020-07-01,5_seller_5,1199693,0.006001535392804659,1800,N
26399,product_26399,4483788,2020-07-10,3_seller_3,310462,0.01771553362408282,1595,N
26512,product_26512,14490015,2020-07-04,1_seller_1,257237,0.008552424417949206,2398,N
26555,product_26555,14488026,2020-07-05,2_seller_2,754188,0.0014585222782648357,396,N
26571,product_26571,7483563,2020-07-07,8_seller_8,547320,0.017722721625374555,10670,Y
26606,product_26606,18480063,2020-07-10,5_seller_5,1199693,0.0030007676964023296,2844,N
26660,product_26660,8976995,2020-07-06,2_seller_2,754188,0.007425204325711891,5936,Y
26666,product_26666,16479796,2020-07-02,7_seller_7,1946998,0.004673862017321024,8918,Y
26699,product_26699,9999136,2020-07-09,4_seller_4,1532808,4.566782010532304E-4,280,N
26892,product_26892,1496274,2020-07-10,7_seller_7,1946998,0.002413972690264705,2773,N
26895,product_26895,4481798,2020-07-07,5_seller_5,1199693,0.0048345701775370864,1102,N
26976,product_26976,16494981,2020-07-06,5_seller_5,1199693,0.0048345701775370864,3190,N
26981,product_26981,15994521,2020-07-03,5_seller_5,1199693,0.008335465823339805,13400,Y
27149,product_27149,15980165,2020-07-05,5_seller_5,1199693,7.501919241005824E-4,594,N
27157,product_27157,1989680,2020-07-05,2_seller_2,754188,0.0014585222782648357,1562,N
27232,product_27232,8490467,2020-07-09,2_seller_2,754188,0.007027425522548754,5088,Y
27259,product_27259,14995042,2020-07-01,3_seller_3,310462,0.01803763423542978,6664,Y
27277,product_27277,9481679,2020-07-03,5_seller_5,1199693,0.006501663342205048,10218,Y
27278,product_27278,14979373,2020-07-08,7_seller_7,1946998,0.0030303061430982468,7552,Y
27351,product_27351,4488479,2020-07-06,9_seller_9,1318051,0.0012139135739057138,2112,N
27503,product_27503,990383,2020-07-08,7_seller_7,1946998,5.136112106946181E-4,1220,N
27710,product_27710,2992560,2020-07-04,1_seller_1,257237,0.029544738898369987,7828,Y
27873,product_27873,12979356,2020-07-06,8_seller_8,547320,0.00895271504786962,6566,Y
27934,product_27934,11975258,2020-07-03,2_seller_2,754188,0.010740027685404701,11745,Y
28230,product_28230,10997240,2020-07-10,9_seller_9,1318051,0.003869349516824463,2091,N
28459,product_28459,13477809,2020-07-10,1_seller_1,257237,0.03148847172063117,3321,N
28685,product_28685,17495029,2020-07-05,8_seller_8,547320,0.01790543009573924,1470,N
28784,product_28784,6989870,2020-07-02,2_seller_2,754188,0.0033148233596928083,2025,N
28888,product_28888,16975224,2020-07-08,9_seller_9,1318051,0.001896739959227678,2450,N
28979,product_28979,7998765,2020-07-03,5_seller_5,1199693,0.004417796886370096,7579,Y
28994,product_28994,15490651,2020-07-08,2_seller_2,754188,0.00901631953836444,1768,N
29011,product_29011,11998422,2020-07-01,6_seller_6,1055915,0.008902231713726958,8366,Y
29157,product_29157,11986745,2020-07-01,8_seller_8,547320,0.002009793174011547,561,N
29179,product_29179,6499331,2020-07-04,5_seller_5,1199693,0.0035842503040361155,387,N
29230,product_29230,15998631,2020-07-01,5_seller_5,1199693,0.005334698126937475,4288,Y
29271,product_29271,12984442,2020-07-03,7_seller_7,1946998,0.002927583900959323,5985,Y
29325,product_29325,19480752,2020-07-06,6_seller_6,1055915,0.001799387261285236,2128,N
29333,product_29333,18475608,2020-07-10,8_seller_8,547320,0.008221881166410875,4410,Y
29381,product_29381,5976497,2020-07-06,9_seller_9,1318051,0.002655435942918749,4270,Y
29474,product_29474,4478879,2020-07-05,7_seller_7,1946998,8.731390581808506E-4,323,N
29555,product_29555,17490006,2020-07-05,9_seller_9,1318051,0.00735935104180339,10670,Y
29565,product_29565,13485321,2020-07-06,7_seller_7,1946998,5.136112106946181E-4,1180,N
29567,product_29567,4478531,2020-07-04,5_seller_5,1199693,0.004501151544603494,4104,Y
29877,product_29877,6485783,2020-07-03,1_seller_1,257237,0.03693092362296248,3800,N
29887,product_29887,9493233,2020-07-04,5_seller_5,1199693,0.0035842503040361155,688,N
29936,product_29936,8492627,2020-07-10,1_seller_1,257237,0.03770841675186695,6790,Y
29937,product_29937,486774,2020-07-05,8_seller_8,547320,0.005481254110940584,3750,N
30036,product_30036,491266,2020-07-01,2_seller_2,754188,9.281505407139864E-4,70,N
30128,product_30128,18480786,2020-07-03,9_seller_9,1318051,4.552175902146427E-4,192,N
30160,product_30160,19989787,2020-07-10,1_seller_1,257237,0.03343220454289235,4300,Y
30173,product_30173,14980508,2020-07-08,8_seller_8,547320,0.006212087992399328,2788,N
30375,product_30375,15976504,2020-07-01,3_seller_3,310462,0.026090149519103788,1620,N
30418,product_30418,14477129,2020-07-05,5_seller_5,1199693,0.0025006397470019415,3960,Y
30418,product_30418,7982531,2020-07-02,5_seller_5,1199693,0.0016670931646679608,2640,N
30592,product_30592,17490832,2020-07-08,8_seller_8,547320,0.012606884455163342,5589,Y
30686,product_30686,18496669,2020-07-02,6_seller_6,1055915,0.004072297486066587,2752,N
30799,product_30799,1487867,2020-07-04,7_seller_7,1946998,0.0028248616588203994,4620,Y
30806,product_30806,3486325,2020-07-10,3_seller_3,310462,0.02898905502122643,1080,N
30852,product_30852,16981608,2020-07-10,7_seller_7,1946998,0.0028248616588203994,3300,N
31075,product_31075,3991031,2020-07-02,7_seller_7,1946998,0.0017976392374311632,4795,Y
31222,product_31222,3491392,2020-07-03,1_seller_1,257237,0.030322232027274458,6396,Y
31282,product_31282,11975217,2020-07-03,6_seller_6,1055915,0.0024623194101797965,2340,N
31437,product_31437,12978649,2020-07-04,8_seller_8,547320,0.01790543009573924,2646,N
31465,product_31465,4497495,2020-07-08,6_seller_6,1055915,0.007765776601336281,5002,Y
31565,product_31565,1994869,2020-07-01,2_seller_2,754188,0.00729261139132418,7590,Y
31579,product_31579,5492048,2020-07-02,4_seller_4,1532808,0.005284419183615952,2025,N
31587,product_31587,3492563,2020-07-04,2_seller_2,754188,0.004375566834794507,1056,N
31611,product_31611,11498411,2020-07-02,9_seller_9,1318051,0.004931523893991962,6305,Y
31623,product_31623,14487381,2020-07-03,9_seller_9,1318051,0.005690219877683034,11175,Y
31703,product_31703,988152,2020-07-07,1_seller_1,257237,0.021769807609325252,7168,Y
31760,product_31760,7491343,2020-07-02,7_seller_7,1946998,0.001335389147806007,572,N
31776,product_31776,14994056,2020-07-09,3_seller_3,310462,0.02802275318718555,6525,Y
31778,product_31778,5989599,2020-07-03,4_seller_4,1532808,0.005675857641661578,10701,Y
31807,product_31807,19980264,2020-07-01,1_seller_1,257237,0.009718664111305916,3375,N
31877,product_31877,19483907,2020-07-01,8_seller_8,547320,0.014982094569904262,3936,Y
31915,product_31915,5488049,2020-07-01,9_seller_9,1318051,0.005083263090730177,7973,Y
31934,product_31934,19479228,2020-07-09,3_seller_3,310462,0.007086213449633127,1958,N
31941,product_31941,17997351,2020-07-03,1_seller_1,257237,0.03304345797844012,6970,Y
32071,product_32071,1486840,2020-07-10,7_seller_7,1946998,0.0027735005377509375,3996,Y
32082,product_32082,14981301,2020-07-08,7_seller_7,1946998,0.0020544448427784723,3040,N
32174,product_32174,10499237,2020-07-06,5_seller_5,1199693,0.0027507037217021353,2871,N
32251,product_32251,14499932,2020-07-06,1_seller_1,257237,0.01632735570699394,3654,N
32349,product_32349,17495182,2020-07-06,2_seller_2,754188,0.01020965594785385,6545,Y
32378,product_32378,3999286,2020-07-08,4_seller_4,1532808,4.566782010532304E-4,56,N
32385,product_32385,8488122,2020-07-05,2_seller_2,754188,0.009811877144690714,4588,Y
32394,product_32394,15994883,2020-07-10,9_seller_9,1318051,0.0024278271478114276,4224,Y
32463,product_32463,11486717,2020-07-01,9_seller_9,1318051,9.104351804292854E-4,432,N
32538,product_32538,3988987,2020-07-10,6_seller_6,1055915,0.009375754677223071,990,N
32544,product_32544,13479170,2020-07-08,9_seller_9,1318051,0.00735935104180339,7857,Y
32573,product_32573,18477026,2020-07-09,8_seller_8,547320,0.0029233355258349776,576,N
32677,product_32677,10989707,2020-07-08,9_seller_9,1318051,0.0024278271478114276,832,N
32722,product_32722,17988392,2020-07-05,5_seller_5,1199693,0.004501151544603494,6534,Y
32867,product_32867,7988210,2020-07-02,2_seller_2,754188,0.011933364094894112,3330,N
32899,product_32899,5495559,2020-07-03,4_seller_4,1532808,0.006523974300760434,600,N
32981,product_32981,487452,2020-07-03,5_seller_5,1199693,0.0039176689369697084,5499,Y
33056,product_33056,14998188,2020-07-09,4_seller_4,1532808,0.003849144837448656,5428,Y
33083,product_33083,13995317,2020-07-08,3_seller_3,310462,0.025768048907756826,11840,Y
33174,product_33174,5995862,2020-07-08,2_seller_2,754188,0.009811877144690714,2516,N
33296,product_33296,1990931,2020-07-08,5_seller_5,1199693,0.007251855266305629,6873,Y
33303,product_33303,13987702,2020-07-02,7_seller_7,1946998,0.002978945022028785,986,N
33452,product_33452,9988100,2020-07-09,2_seller_2,754188,0.011800771160506398,6675,Y
33482,product_33482,12993812,2020-07-04,4_seller_4,1532808,0.006197775585722412,5225,Y
33530,product_33530,4983074,2020-07-06,2_seller_2,754188,0.00901631953836444,7956,Y
33557,product_33557,16979583,2020-07-01,7_seller_7,1946998,0.0035952784748623265,4970,Y
33602,product_33602,12992813,2020-07-07,3_seller_3,310462,0.01964813729216458,8723,Y
33694,product_33694,16979369,2020-07-06,8_seller_8,547320,0.006760213403493386,3996,Y
33768,product_33768,18485553,2020-07-07,8_seller_8,547320,0.010231674340422423,6552,Y
33883,product_33883,5494006,2020-07-01,5_seller_5,1199693,0.004751215519303688,7125,Y
33896,product_33896,10484266,2020-07-09,3_seller_3,310462,0.007086213449633127,1430,N
33958,product_33958,5984338,2020-07-07,5_seller_5,1199693,0.005334698126937475,4800,Y
33972,product_33972,11495943,2020-07-02,8_seller_8,547320,0.010231674340422423,4872,Y
33988,product_33988,2980054,2020-07-10,5_seller_5,1199693,0.005501407443404271,9306,Y
34024,product_34024,10479231,2020-07-10,2_seller_2,754188,0.007027425522548754,4240,Y
34110,product_34110,16475874,2020-07-06,7_seller_7,1946998,0.0038007229591401734,296,N
34121,product_34121,10488912,2020-07-05,8_seller_8,547320,0.016626470803186435,11557,Y
34375,product_34375,1976671,2020-07-03,6_seller_6,1055915,0.001894091853984459,220,N
34471,product_34471,4996942,2020-07-08,4_seller_4,1532808,0.004827740982562722,5180,Y
34836,product_34836,6986043,2020-07-03,7_seller_7,1946998,0.005136112106946181,7600,Y
34858,product_34858,5478896,2020-07-02,5_seller_5,1199693,0.007585273899239221,5096,Y
34904,product_34904,5492099,2020-07-10,8_seller_8,547320,0.0025579185851056056,1904,N
34925,product_34925,17978162,2020-07-05,2_seller_2,754188,0.010740027685404701,2754,N
35002,product_35002,13977351,2020-07-04,7_seller_7,1946998,3.5952784748623267E-4,763,N
35079,product_35079,18490221,2020-07-02,9_seller_9,1318051,0.001896739959227678,2150,N
35195,product_35195,13492875,2020-07-07,4_seller_4,1532808,3.914384580456261E-4,552,N
35218,product_35218,1488528,2020-07-07,9_seller_9,1318051,0.007511090238541605,4554,Y
35340,product_35340,3981313,2020-07-04,9_seller_9,1318051,0.0035658711233480344,4982,Y
35399,product_35399,13977835,2020-07-10,7_seller_7,1946998,0.001643555874222778,4000,Y
35489,product_35489,15479379,2020-07-04,5_seller_5,1199693,0.004001023595203107,2688,N
35588,product_35588,7478218,2020-07-05,1_seller_1,257237,0.03343220454289235,7826,Y
35601,product_35601,5494740,2020-07-03,8_seller_8,547320,0.01406855221808083,4004,Y
35661,product_35661,19982572,2020-07-04,1_seller_1,257237,0.02449103356049091,2961,N
35663,product_35663,14486777,2020-07-08,7_seller_7,1946998,0.0036466395959317884,284,N
35723,product_35723,11975911,2020-07-08,7_seller_7,1946998,0.002311250448125781,2295,N
35809,product_35809,4975195,2020-07-03,4_seller_4,1532808,0.005480138412638765,11592,Y
35914,product_35914,9477199,2020-07-05,7_seller_7,1946998,0.0028248616588203994,2420,N
35947,product_35947,6489803,2020-07-10,9_seller_9,1318051,0.006676524656481426,3520,N
36008,product_36008,14991657,2020-07-05,7_seller_7,1946998,0.0011813057845976216,2760,N
36156,product_36156,13497211,2020-07-03,7_seller_7,1946998,0.0035439173537928645,138,N
36166,product_36166,4984265,2020-07-08,4_seller_4,1532808,0.002479110234288965,3914,N
36382,product_36382,15497160,2020-07-10,5_seller_5,1199693,0.005584762101637669,9112,Y
36407,product_36407,12990557,2020-07-03,8_seller_8,547320,0.009500840458963678,3328,N
36641,product_36641,13483103,2020-07-01,3_seller_3,310462,0.023513344628328107,5475,Y
36659,product_36659,17476062,2020-07-06,6_seller_6,1055915,0.007860481194035505,2241,N
36660,product_36660,5983987,2020-07-02,5_seller_5,1199693,0.004751215519303688,228,N
36725,product_36725,9987409,2020-07-04,5_seller_5,1199693,0.004751215519303688,1311,N
36763,product_36763,18999096,2020-07-08,5_seller_5,1199693,0.0036676049622695137,2992,N
36828,product_36828,2477003,2020-07-10,3_seller_3,310462,0.021258640348899384,7590,Y
36927,product_36927,12990911,2020-07-04,2_seller_2,754188,0.010474841816629275,4345,Y
36972,product_36972,3993563,2020-07-10,5_seller_5,1199693,0.0033341863293359216,5400,Y
36982,product_36982,9988842,2020-07-06,6_seller_6,1055915,0.009186345491824626,1067,N
37014,product_37014,12982407,2020-07-10,3_seller_3,310462,0.03221006113469603,12200,Y
37243,product_37243,5988278,2020-07-07,2_seller_2,754188,0.0010607434751016987,536,N
37512,product_37512,8981055,2020-07-03,2_seller_2,754188,0.00450815976918222,4012,Y
37517,product_37517,12999961,2020-07-06,2_seller_2,754188,0.007690390194487316,5452,Y
37526,product_37526,16978774,2020-07-01,4_seller_4,1532808,0.0025443499772965696,4446,Y
37723,product_37723,14479884,2020-07-05,8_seller_8,547320,0.016991887743915808,9579,Y
37902,product_37902,15988612,2020-07-10,8_seller_8,547320,0.013155009866257398,7848,Y
37981,product_37981,10495035,2020-07-10,4_seller_4,1532808,0.005284419183615952,7614,Y
38215,product_38215,2999785,2020-07-04,7_seller_7,1946998,5.649723317640799E-4,1573,N
38218,product_38218,482701,2020-07-09,5_seller_5,1199693,2.5006397470019417E-4,246,N
38252,product_38252,1490350,2020-07-03,8_seller_8,547320,0.013703135277351458,4575,Y
38266,product_38266,16476253,2020-07-02,1_seller_1,257237,0.00816367785349697,2751,N
38298,product_38298,12492454,2020-07-04,6_seller_6,1055915,0.008239299564832396,7569,Y
38511,product_38511,8991739,2020-07-07,3_seller_3,310462,0.0038652073361635244,1428,N
38615,product_38615,7989319,2020-07-04,6_seller_6,1055915,9.470459269922295E-4,1010,N
38638,product_38638,15486066,2020-07-06,1_seller_1,257237,0.024102286996038672,682,N
38737,product_38737,18482243,2020-07-10,8_seller_8,547320,0.013520426806986773,5994,Y
38755,product_38755,9481184,2020-07-10,9_seller_9,1318051,0.0045521759021464265,8640,Y
38756,product_38756,10984247,2020-07-05,9_seller_9,1318051,0.0015932615657512496,2814,N
38814,product_38814,3487604,2020-07-07,8_seller_8,547320,0.00895271504786962,2303,N
38856,product_38856,19988119,2020-07-03,3_seller_3,310462,0.03027745746661427,6298,Y
38871,product_38871,3484380,2020-07-04,6_seller_6,1055915,0.006534616896246384,1518,N
38981,product_38981,6998955,2020-07-10,3_seller_3,310462,0.027700652575838588,3182,N
39039,product_39039,1488801,2020-07-09,1_seller_1,257237,0.00816367785349697,756,N
39128,product_39128,6479589,2020-07-08,5_seller_5,1199693,0.005418052785170872,2665,N
39297,product_39297,2478800,2020-07-01,5_seller_5,1199693,0.0023339304305351454,420,N
39336,product_39336,3478837,2020-07-04,1_seller_1,257237,0.026046019818299855,6767,Y
39483,product_39483,12488991,2020-07-03,2_seller_2,754188,0.013259293438771233,13900,Y
39494,product_39494,7986645,2020-07-06,2_seller_2,754188,0.0015911152126525483,528,N
39495,product_39495,2998575,2020-07-09,8_seller_8,547320,0.012606884455163342,3657,N
39598,product_39598,19990082,2020-07-02,8_seller_8,547320,0.0029233355258349776,2128,N
39734,product_39734,9987088,2020-07-02,8_seller_8,547320,5.481254110940583E-4,195,N
39744,product_39744,16478034,2020-07-08,1_seller_1,257237,0.03770841675186695,12319,Y
39760,product_39760,14475212,2020-07-03,6_seller_6,1055915,0.0025570240028790197,540,N
39802,product_39802,491103,2020-07-05,4_seller_4,1532808,0.0011090756311292738,1394,N
39924,product_39924,18489727,2020-07-07,2_seller_2,754188,0.012728921701220386,2112,N
40061,product_40061,12990164,2020-07-03,2_seller_2,754188,0.004773345637957644,3240,N
40067,product_40067,17495703,2020-07-07,3_seller_3,310462,0.025768048907756826,3280,N
40132,product_40132,7487562,2020-07-07,7_seller_7,1946998,0.004673862017321024,13468,Y
40262,product_40262,19992972,2020-07-01,4_seller_4,1532808,0.0020224320332357347,1209,N
40286,product_40286,18998546,2020-07-09,4_seller_4,1532808,6.523974300760434E-5,109,N
40347,product_40347,7478988,2020-07-02,5_seller_5,1199693,0.004334442228136698,6916,Y
40353,product_40353,17985245,2020-07-01,7_seller_7,1946998,0.005136112106946181,13600,Y
40609,product_40609,15488650,2020-07-09,8_seller_8,547320,0.0025579185851056056,1512,N
40620,product_40620,992664,2020-07-06,8_seller_8,547320,0.017357304684645178,9120,Y
40773,product_40773,2499427,2020-07-03,9_seller_9,1318051,0.003186523131502499,1890,N
40788,product_40788,3996730,2020-07-02,7_seller_7,1946998,0.0013867502688754687,3645,N
40930,product_40930,8482534,2020-07-06,4_seller_4,1532808,0.0010438358881216694,1824,N
41022,product_41022,483681,2020-07-05,1_seller_1,257237,0.012439890062471573,416,N
41038,product_41038,481629,2020-07-04,1_seller_1,257237,0.038874656445223664,11900,Y
41270,product_41270,8486153,2020-07-06,4_seller_4,1532808,3.914384580456261E-4,204,N
41343,product_41343,13985502,2020-07-01,9_seller_9,1318051,0.004931523893991962,130,N
41372,product_41372,11999353,2020-07-05,5_seller_5,1199693,9.169012405673784E-4,814,N
41554,product_41554,16489762,2020-07-02,9_seller_9,1318051,0.0015173919673821422,20,N
41619,product_41619,14990377,2020-07-03,9_seller_9,1318051,0.004096958311931784,5832,Y
41620,product_41620,11988220,2020-07-03,5_seller_5,1199693,0.004584506202836893,8195,Y
41641,product_41641,16496349,2020-07-10,4_seller_4,1532808,0.005480138412638765,756,N
41644,product_41644,6499431,2020-07-02,6_seller_6,1055915,0.005398161783855708,4389,Y
41750,product_41750,7495594,2020-07-06,3_seller_3,310462,0.016427131178694977,6630,Y
41876,product_41876,13983251,2020-07-04,7_seller_7,1946998,0.0039034452012790973,6308,Y
41916,product_41916,990558,2020-07-01,6_seller_6,1055915,0.003788183707968918,920,N
41993,product_41993,19477983,2020-07-06,9_seller_9,1318051,0.0028071751396569634,5180,Y
42052,product_42052,15980161,2020-07-03,6_seller_6,1055915,0.003598774522570472,3572,N
42054,product_42054,12489146,2020-07-10,2_seller_2,754188,0.013126700504383521,5445,Y
42309,product_42309,11977729,2020-07-02,9_seller_9,1318051,0.0015173919673821422,600,N
42345,product_42345,9998219,2020-07-05,2_seller_2,754188,0.0018563010814279727,1330,N
42369,product_42369,6975116,2020-07-03,3_seller_3,310462,0.028344853798532507,2640,N
42388,product_42388,18498990,2020-07-05,3_seller_3,310462,0.0016105030567348016,470,N
42421,product_42421,19989416,2020-07-07,9_seller_9,1318051,0.006752394254850533,8366,Y
42637,product_42637,15975471,2020-07-10,9_seller_9,1318051,0.004703915098884641,8804,Y
42668,product_42668,11993894,2020-07-06,1_seller_1,257237,0.015549862578089466,4360,Y
42737,product_42737,14987665,2020-07-05,9_seller_9,1318051,0.006297176664635891,747,N
42883,product_42883,2484037,2020-07-02,3_seller_3,310462,0.0035431067248165634,671,N
42883,product_42883,983996,2020-07-08,7_seller_7,1946998,0.0019003614795700867,2257,N
42885,product_42885,18997606,2020-07-09,4_seller_4,1532808,0.006197775585722412,8645,Y
42891,product_42891,8480895,2020-07-09,9_seller_9,1318051,0.007131742246696069,6580,Y
42970,product_42970,5475706,2020-07-05,8_seller_8,547320,0.005663962581305269,775,N
42981,product_42981,13998073,2020-07-02,2_seller_2,754188,0.005568903244283919,2688,N
43008,product_43008,4485733,2020-07-02,7_seller_7,1946998,0.0018490003585006252,720,N
43097,product_43097,7496355,2020-07-09,6_seller_6,1055915,0.0031252515590743575,4554,Y
43121,product_43121,15498141,2020-07-03,3_seller_3,310462,0.01900393606947066,4189,Y
43203,product_43203,16998955,2020-07-07,4_seller_4,1532808,0.005284419183615952,3726,N
43273,product_43273,1499558,2020-07-06,8_seller_8,547320,0.008770006577504933,3072,N
43416,product_43416,18995487,2020-07-06,5_seller_5,1199693,0.0018338024811347569,2794,N
43450,product_43450,2984867,2020-07-03,1_seller_1,257237,0.005442451902331313,1960,N
43562,product_43562,3498784,2020-07-06,8_seller_8,547320,0.008039172696046188,3828,N
43739,product_43739,4991447,2020-07-04,8_seller_8,547320,0.0025579185851056056,812,N
43796,product_43796,985920,2020-07-05,8_seller_8,547320,0.00895271504786962,4410,Y
43861,product_43861,6484686,2020-07-04,9_seller_9,1318051,0.006448915861374105,850,N
43986,product_43986,2995781,2020-07-02,2_seller_2,754188,0.005834089113059343,4180,Y
44090,product_44090,12489951,2020-07-04,3_seller_3,310462,0.018359734846776738,5244,Y
44181,product_44181,9475321,2020-07-09,9_seller_9,1318051,6.069567869528569E-4,192,N
44207,product_44207,16495859,2020-07-07,7_seller_7,1946998,2.0544448427784725E-4,84,N
44348,product_44348,17997803,2020-07-02,1_seller_1,257237,0.022936047302681964,4484,Y
44488,product_44488,8993135,2020-07-09,5_seller_5,1199693,0.0035842503040361155,1720,N
44491,product_44491,10478977,2020-07-04,3_seller_3,310462,0.015460829344654098,2592,N
